opportunity_id,sales_agent,product,account,deal_stage,engage_date,close_date,close_value,regional_office (from sales_agent),manager (from sales_agent),sales_agent (from sales_agent),sales_price (from product),series (from product),product (from product),office_location (from account),employees (from account),revenue (from account),year_established (from account),sector (from account),account (from account),subsidiary_of (from account)
5ZA8MURX,['receLEVrq7iN29V0p'],['rec3uGAoAGOaHcdc0'],['recW64ZxOCFnQUVdj'],Lost,2017-07-22,2017-07-30,0.0,['West'],['Celia Rouche'],['Markita Hansen'],[4821],['GTX'],['GTX Pro'],['United States'],[7523],[4968.91],[1990],['retail'],['Fasehatice'],
PLV91KH7,['rec0c8JQLggtca7ZE'],['rec3uGAoAGOaHcdc0'],['recZLe0iFzJ54mrGB'],Won,2017-10-20,2017-10-27,4345.0,['East'],['Rocco Neubert'],['Cassey Cress'],[4821],['GTX'],['GTX Pro'],['United States'],[6290],[2818.38],[1994],['medical'],['Silis'],
KMRR1P94,['recfx0ejuz683bEiW'],['recFrALUjvF2CFXxh'],['rec6KmtuaBZAFIvSH'],Lost,2017-11-01,2017-11-17,0.0,['Central'],['Melvin Marxen'],['Jonathan Berthelot'],[550],['GTX'],['GTX Basic'],['United States'],[8595],[5266.09],[1988],['telecommunications'],['Treequote'],['Sonron']
ZTHMJWYZ,['receLEVrq7iN29V0p'],['recnXVPEmO1PaodiB'],['recxGgLkZm0DxyRch'],Won,2017-03-18,2017-06-22,53.0,['West'],['Celia Rouche'],['Markita Hansen'],[55],['MG'],['MG Special'],['United States'],[13756],[7708.38],[1980],['technolgy'],['Konex'],
5OCY2XME,['rec45QPwgIOrhcBrW'],['recWhmpXE1wpTmDRF'],['recIIbKPF4I2d2qJI'],Won,2017-03-07,2017-06-12,1190.0,['Central'],['Melvin Marxen'],['Niesha Huffines'],[1096],['GTX'],['GTX Plus Basic'],['United States'],[4540],[3178.24],[2002],['medical'],['Isdom'],
055Z2OAS,['recc1VaOot1jxactL'],['recnXVPEmO1PaodiB'],['recIVB15xK8fwLR3h'],Engaging,2017-07-19,,,['Central'],['Dustin Brinkmann'],['Anna Snelling'],[55],['MG'],['MG Special'],['United States'],[10083],[4618],[1982],['software'],['Dontechi'],
MA9SBSLE,['reczLs4GtgOJGT6h8'],['recnXVPEmO1PaodiB'],['recIVB15xK8fwLR3h'],Lost,2017-07-25,2017-07-27,0.0,['Central'],['Dustin Brinkmann'],['Cecily Lampkin'],[55],['MG'],['MG Special'],['United States'],[10083],[4618],[1982],['software'],['Dontechi'],
Z216TKEU,['rec2NqrWcWLqZHTbt'],['recnXVPEmO1PaodiB'],['recQtvIyTPRl4WqEI'],Won,2017-10-18,2017-10-20,47.0,['West'],['Celia Rouche'],['Elease Gluck'],[55],['MG'],['MG Special'],['United States'],[5374],[2214.94],[1996],['retail'],['Singletechno'],
JQK0EF45,['recc1VaOot1jxactL'],['recJRsAin61VylEfz'],['rec0XYl5V1UMTM9pj'],Won,2017-10-07,2017-10-13,5349.0,['Central'],['Dustin Brinkmann'],['Anna Snelling'],[5482],['GTX'],['GTX Plus Pro'],['Belgium'],[1165],[1376.8],[1988],['retail'],['Streethex'],
DJDVV89L,['recTIZcUJncqqMoJG'],['recnXVPEmO1PaodiB'],['recIVB15xK8fwLR3h'],Won,2017-05-25,2017-06-11,59.0,['Central'],['Dustin Brinkmann'],['Versie Hillebrand'],[55],['MG'],['MG Special'],['United States'],[10083],[4618],[1982],['software'],['Dontechi'],
DP7QR35U,['rec2NqrWcWLqZHTbt'],['recWhmpXE1wpTmDRF'],['recybBZnSFjgh7NNR'],Lost,2017-11-06,2017-11-07,0.0,['West'],['Celia Rouche'],['Elease Gluck'],[1096],['GTX'],['GTX Plus Basic'],['United States'],[5595],[1825.82],[1995],['telecommunications'],['Faxquote'],['Sonron']
7ASDRLM5,['recpog0L4wRoCIsGj'],['recFrALUjvF2CFXxh'],['rechy1cXzTxP9H4eI'],Won,2017-03-29,2017-05-11,549.0,['East'],['Rocco Neubert'],['Donn Cantrell'],[550],['GTX'],['GTX Basic'],['United States'],[2822],[1100.04],[1996],['technolgy'],['Acme Corporation'],
41S0S9KP,['recgZKcdwNjMLVnJs'],['recFrALUjvF2CFXxh'],['recpLDlGXoPpFoJxO'],Won,2017-08-26,2017-11-23,471.0,['East'],['Cara Losch'],['Wilburn Farren'],[550],['GTX'],['GTX Basic'],['United States'],[5113],[2022.14],[1998],['finance'],['Umbrella Corporation'],
NLB4D5BQ,['recTIZcUJncqqMoJG'],['recVPUKUds9mycWKY'],['recvhirYBNi1XDGdW'],Won,2016-12-18,2017-03-24,2955.0,['Central'],['Dustin Brinkmann'],['Versie Hillebrand'],[3393],['MG'],['MG Advanced'],['United States'],[187],[86.68],[2007],['telecommunications'],['Gogozoom'],['Sonron']
K4ETVW4H,['reclmeJXibSD5Wgxj'],['recnXVPEmO1PaodiB'],['recRNd3OHtxas9OhU'],Won,2017-03-16,2017-05-12,53.0,['East'],['Rocco Neubert'],['Boris Faz'],[55],['MG'],['MG Special'],['United States'],[495],[251.41],[1999],['medical'],['Betasoloin'],
9BM1CGBV,['reczLs4GtgOJGT6h8'],['recnXVPEmO1PaodiB'],['rec5Avq7SJJwbhY1S'],Prospecting,,,,['Central'],['Dustin Brinkmann'],['Cecily Lampkin'],[55],['MG'],['MG Special'],['Romania'],[493],[167.89],[2000],['retail'],['Sumace'],
VO8TFB31,['recki4hHyhuIcLw0L'],['recFrALUjvF2CFXxh'],['recaQyps4UABcTqtQ'],Lost,2017-03-11,2017-06-26,0.0,['West'],['Summer Sewald'],['Maureen Marcano'],[550],['GTX'],['GTX Basic'],['United States'],[6472],[4269.9],[1993],['entertainment'],['Cheers'],['Massive Dynamic']
JJGRAQ2K,['recJwDaQF7wfQA7XK'],['recJRsAin61VylEfz'],['recnylmt5ypIFXMmH'],Engaging,2017-10-23,,,['West'],['Summer Sewald'],['Kary Hendrixson'],[5482],['GTX'],['GTX Plus Pro'],['Panama'],[8775],[2938.67],[1987],['technolgy'],['Rangreen'],
G9565UWZ,['recrMYgokkQjmtGeE'],['recVPUKUds9mycWKY'],['reczDE5orDxKWMh86'],Won,2017-02-19,2017-03-01,3348.0,['East'],['Cara Losch'],['Garret Kinder'],[3393],['MG'],['MG Advanced'],['United States'],[853],[355.23],[1994],['finance'],['Opentech'],
J3SZACNW,['recrMYgokkQjmtGeE'],['recJRsAin61VylEfz'],['rec5Avq7SJJwbhY1S'],Lost,2017-04-16,2017-04-22,0.0,['East'],['Cara Losch'],['Garret Kinder'],[5482],['GTX'],['GTX Plus Pro'],['Romania'],[493],[167.89],[2000],['retail'],['Sumace'],
GEJLL5L3,['recfJiHzihquHi9GY'],['recFrALUjvF2CFXxh'],,Engaging,2017-03-24,,,['East'],['Cara Losch'],['Corliss Cosme'],[550],['GTX'],['GTX Basic'],,,,,,,
JF0F2J5W,['recrMYgokkQjmtGeE'],['recWhmpXE1wpTmDRF'],['recsMRzms9EnGk44P'],Lost,2017-10-14,2017-10-15,0.0,['East'],['Cara Losch'],['Garret Kinder'],[1096],['GTX'],['GTX Plus Basic'],['United States'],[3194],[1712.68],[1992],['technolgy'],['Donquadtech'],['Acme Corporation']
60NIT1PM,['reclmeJXibSD5Wgxj'],['recWhmpXE1wpTmDRF'],,Engaging,2017-05-02,,,['East'],['Rocco Neubert'],['Boris Faz'],[1096],['GTX'],['GTX Plus Basic'],,,,,,,
1UHFKBP6,['recXshYIp1Ey0qEft'],['rec3uGAoAGOaHcdc0'],['reczdzOMvmnBNI4Ww'],Lost,2017-06-05,2017-08-06,0.0,['Central'],['Melvin Marxen'],['Darcel Schlecht'],[4821],['GTX'],['GTX Pro'],['United States'],[100],[45.39],[2012],['marketing'],['Scottech'],['Inity']
P4RDU8QM,['recd9Q9BqXIBjsYqV'],['recVPUKUds9mycWKY'],['recEutqY4J4GpBwzf'],Won,2017-03-08,2017-05-19,3151.0,['West'],['Celia Rouche'],['Hayden Neloms'],[3393],['MG'],['MG Advanced'],['United States'],[20293],[7537.24],[1993],['finance'],['Xx-holding'],
NPGETEDZ,['rec8gOFgVBOiAwSTA'],['recWhmpXE1wpTmDRF'],['reciVL6mEk9jpP6f1'],Lost,2017-10-30,2017-11-15,0.0,['West'],['Summer Sewald'],['Zane Levy'],[1096],['GTX'],['GTX Plus Basic'],['Poland'],[1593],[894.37],[2008],['marketing'],['Sunnamplex'],
066V2ZGP,['recc1VaOot1jxactL'],['recVPUKUds9mycWKY'],['recnylmt5ypIFXMmH'],Won,2017-04-28,2017-08-14,3334.0,['Central'],['Dustin Brinkmann'],['Anna Snelling'],[3393],['MG'],['MG Advanced'],['Panama'],[8775],[2938.67],[1987],['technolgy'],['Rangreen'],
O8QGRK5P,['recJwDaQF7wfQA7XK'],['recFrALUjvF2CFXxh'],['reciVL6mEk9jpP6f1'],Won,2017-10-10,2017-10-14,549.0,['West'],['Summer Sewald'],['Kary Hendrixson'],[550],['GTX'],['GTX Basic'],['Poland'],[1593],[894.37],[2008],['marketing'],['Sunnamplex'],
BHV4K3VV,['recJwDaQF7wfQA7XK'],['recFrALUjvF2CFXxh'],['rec3810p7LgytqHx9'],Won,2017-05-15,2017-05-25,549.0,['West'],['Summer Sewald'],['Kary Hendrixson'],[550],['GTX'],['GTX Basic'],['United States'],[9561],[2871.35],[1983],['employment'],['Y-corporation'],
T7HHH8HK,['recrMYgokkQjmtGeE'],['recFrALUjvF2CFXxh'],['recxGgLkZm0DxyRch'],Won,2017-05-22,2017-09-02,476.0,['East'],['Cara Losch'],['Garret Kinder'],[550],['GTX'],['GTX Basic'],['United States'],[13756],[7708.38],[1980],['technolgy'],['Konex'],
FG79OR5X,['recUQ3Z5OesYpn4Zd'],['recWhmpXE1wpTmDRF'],['recEutqY4J4GpBwzf'],Won,2017-08-28,2017-11-19,1132.0,['West'],['Summer Sewald'],['Kami Bicknell'],[1096],['GTX'],['GTX Plus Basic'],['United States'],[20293],[7537.24],[1993],['finance'],['Xx-holding'],
K7056XS7,['recuV4SiS1HMmasIq'],['recVPUKUds9mycWKY'],['reczrykVdZoSgrsJZ'],Engaging,2017-07-05,,,['East'],['Cara Losch'],['Rosie Papadopoulos'],[3393],['MG'],['MG Advanced'],['United States'],[1831],[702.72],[2004],['retail'],['Kinnamplus'],
OFEUX5PI,['recwFlfWSUEPKTffy'],['rec3uGAoAGOaHcdc0'],['receLxXPu5uamHIh9'],Won,2017-10-22,2017-10-28,5190.0,['West'],['Celia Rouche'],['Vicki Laflamme'],[4821],['GTX'],['GTX Pro'],['United States'],[1299],[792.46],[1982],['services'],['Hatfan'],
KXLD5YKX,['recUQ3Z5OesYpn4Zd'],['recVPUKUds9mycWKY'],['rechbEuNfmAqYPi2K'],Won,2017-08-06,2017-11-19,4032.0,['West'],['Summer Sewald'],['Kami Bicknell'],[3393],['MG'],['MG Advanced'],['United States'],[16780],[6354.87],[1996],['software'],['Scotfind'],['Bubba Gump']
JQA8H6M5,['recUQ3Z5OesYpn4Zd'],['recJRsAin61VylEfz'],,Engaging,2017-02-15,,,['West'],['Summer Sewald'],['Kami Bicknell'],[5482],['GTX'],['GTX Plus Pro'],,,,,,,
5S3RN7H2,['rec45QPwgIOrhcBrW'],['recWhmpXE1wpTmDRF'],['recMV4IyV7loR2mfN'],Lost,2017-10-14,2017-12-31,0.0,['Central'],['Melvin Marxen'],['Niesha Huffines'],[1096],['GTX'],['GTX Plus Basic'],['United States'],[6837],[3922.42],[1992],['medical'],['Ron-tech'],
E8EY51IC,['recrMYgokkQjmtGeE'],['recWhmpXE1wpTmDRF'],['reczDE5orDxKWMh86'],Lost,2017-01-05,2017-03-26,0.0,['East'],['Cara Losch'],['Garret Kinder'],[1096],['GTX'],['GTX Plus Basic'],['United States'],[853],[355.23],[1994],['finance'],['Opentech'],
PCBA3KAV,['recQO7dmt3vg6Upd2'],['recVPUKUds9mycWKY'],['recMhoZuXmRaShGdL'],Won,2017-02-10,2017-06-05,3618.0,['East'],['Rocco Neubert'],['Reed Clapper'],[3393],['MG'],['MG Advanced'],['United States'],[144],[71.12],[2010],['retail'],['Zathunicon'],
20N9WSRC,['recXshYIp1Ey0qEft'],['rec3uGAoAGOaHcdc0'],['recH9VNf3iGJTK084'],Lost,2017-03-22,2017-05-23,0.0,['Central'],['Melvin Marxen'],['Darcel Schlecht'],[4821],['GTX'],['GTX Pro'],['Norway'],[2497],[1223.72],[2000],['technolgy'],['Globex Corporation'],
Q67320CY,['recd9Q9BqXIBjsYqV'],['recVPUKUds9mycWKY'],['reciVL6mEk9jpP6f1'],Won,2017-06-01,2017-08-17,3480.0,['West'],['Celia Rouche'],['Hayden Neloms'],[3393],['MG'],['MG Advanced'],['Poland'],[1593],[894.37],[2008],['marketing'],['Sunnamplex'],
DDQ0MDYY,['rec8gOFgVBOiAwSTA'],['rec3uGAoAGOaHcdc0'],['rec85qxaS91pxtUpQ'],Won,2017-10-29,2017-10-31,4178.0,['West'],['Summer Sewald'],['Zane Levy'],[4821],['GTX'],['GTX Pro'],['United States'],[1922],[692.19],[2003],['services'],['Green-Plus'],
3Y26MZHI,['recXE91aJ3SHYZUZS'],['rec3uGAoAGOaHcdc0'],['recsMRzms9EnGk44P'],Won,2017-04-16,2017-04-17,5104.0,['East'],['Rocco Neubert'],['Daniell Hammack'],[4821],['GTX'],['GTX Pro'],['United States'],[3194],[1712.68],[1992],['technolgy'],['Donquadtech'],['Acme Corporation']
BBOWBQA6,['rec45QPwgIOrhcBrW'],['recJRsAin61VylEfz'],['recLj6suGtbs7YLF4'],Engaging,2017-07-20,,,['Central'],['Melvin Marxen'],['Niesha Huffines'],[5482],['GTX'],['GTX Plus Pro'],['United States'],[1588],[497.11],[2009],['retail'],['Blackzim'],
XAE858UJ,['recfx0ejuz683bEiW'],['recFrALUjvF2CFXxh'],['rec0XYl5V1UMTM9pj'],Won,2017-04-20,2017-06-30,628.0,['Central'],['Melvin Marxen'],['Jonathan Berthelot'],[550],['GTX'],['GTX Basic'],['Belgium'],[1165],[1376.8],[1988],['retail'],['Streethex'],
CYAL1N0B,['rec8gOFgVBOiAwSTA'],['rec3uGAoAGOaHcdc0'],['recEutqY4J4GpBwzf'],Won,2017-10-14,2017-10-15,4882.0,['West'],['Summer Sewald'],['Zane Levy'],[4821],['GTX'],['GTX Pro'],['United States'],[20293],[7537.24],[1993],['finance'],['Xx-holding'],
0QPZIIPF,['recwFlfWSUEPKTffy'],['recWhmpXE1wpTmDRF'],['recR8UlR9jha4fbLe'],Engaging,2017-03-27,,,['West'],['Celia Rouche'],['Vicki Laflamme'],[1096],['GTX'],['GTX Plus Basic'],['United States'],[2570],[1197.44],[1999],['marketing'],['Donware'],
IT10CFQH,['rec8bDaspyAZAPJyy'],['recFrALUjvF2CFXxh'],['recxGgLkZm0DxyRch'],Won,2016-11-27,2017-03-26,538.0,['West'],['Celia Rouche'],['Rosalina Dieter'],[550],['GTX'],['GTX Basic'],['United States'],[13756],[7708.38],[1980],['technolgy'],['Konex'],
DF4KYH5H,['rec0c8JQLggtca7ZE'],['rec3uGAoAGOaHcdc0'],['recX3CKPy5dSt47KB'],Won,2017-03-01,2017-06-30,4256.0,['East'],['Rocco Neubert'],['Cassey Cress'],[4821],['GTX'],['GTX Pro'],['United States'],[1095],[665.06],[1989],['entertainment'],['Massive Dynamic'],
XULGG5K8,['recJwDaQF7wfQA7XK'],['recFrALUjvF2CFXxh'],['recxGgLkZm0DxyRch'],Lost,2017-10-11,2017-10-13,0.0,['West'],['Summer Sewald'],['Kary Hendrixson'],[550],['GTX'],['GTX Basic'],['United States'],[13756],[7708.38],[1980],['technolgy'],['Konex'],
BGQ2F0HA,['recfx0ejuz683bEiW'],['recFrALUjvF2CFXxh'],['rec6jweSmYDCWAOag'],Won,2017-04-30,2017-05-13,586.0,['Central'],['Melvin Marxen'],['Jonathan Berthelot'],[550],['GTX'],['GTX Basic'],['United States'],[551],[217.87],[1998],['entertainment'],['Domzoom'],
VYWQ3U5S,['recki4hHyhuIcLw0L'],['recFrALUjvF2CFXxh'],['recNAvQdAatRwqzKc'],Lost,2017-07-23,2017-11-10,0.0,['West'],['Summer Sewald'],['Maureen Marcano'],[550],['GTX'],['GTX Basic'],['United States'],[3644],[2059.9],[1988],['employment'],['Finjob'],
PNBSQPBR,['recshknWSYf3K53iZ'],['recVPUKUds9mycWKY'],['rec4aFtyEogeHo6qm'],Lost,2017-04-25,2017-05-02,0.0,['Central'],['Melvin Marxen'],['Marty Freudenburg'],[3393],['MG'],['MG Advanced'],['United States'],[1190],[375.43],[1985],['marketing'],['Konmatfix'],
RU5X1LZM,['rec8gOFgVBOiAwSTA'],['rec3uGAoAGOaHcdc0'],,Engaging,2017-08-26,,,['West'],['Summer Sewald'],['Zane Levy'],[4821],['GTX'],['GTX Pro'],,,,,,,
COWC9H9T,['receLEVrq7iN29V0p'],['recWhmpXE1wpTmDRF'],['recMofBSk0mFiPMpk'],Won,2017-03-18,2017-03-31,1171.0,['West'],['Celia Rouche'],['Markita Hansen'],[1096],['GTX'],['GTX Plus Basic'],['United States'],[299],[223.8],[2003],['retail'],['Groovestreet'],
ZGW9SCQ0,['recd9Q9BqXIBjsYqV'],['recVPUKUds9mycWKY'],,Engaging,2017-09-10,,,['West'],['Celia Rouche'],['Hayden Neloms'],[3393],['MG'],['MG Advanced'],,,,,,,
O1DTVNH2,['recwrSklkMDwB8VNY'],['recnXVPEmO1PaodiB'],['recREerSH52ngG8BJ'],Lost,2017-10-19,2017-10-20,0.0,['Central'],['Melvin Marxen'],['Gladys Colclough'],[55],['MG'],['MG Special'],['Korea'],[16499],[8170.38],[1997],['technolgy'],['Hottechi'],
V5AN4BZF,['rec2AduQqyM1BRhvl'],['recFrALUjvF2CFXxh'],['recZLe0iFzJ54mrGB'],Lost,2017-03-08,2017-05-29,0.0,['East'],['Cara Losch'],['Violet Mclelland'],[550],['GTX'],['GTX Basic'],['United States'],[6290],[2818.38],[1994],['medical'],['Silis'],
MJ12SZ89,['recki4hHyhuIcLw0L'],['recJRsAin61VylEfz'],['recSBE7QMgcz22Rct'],Won,2017-07-01,2017-07-10,4974.0,['West'],['Summer Sewald'],['Maureen Marcano'],[5482],['GTX'],['GTX Plus Pro'],['United States'],[5107],[2952.73],[2000],['marketing'],['Goodsilron'],
QXWLE549,['recshknWSYf3K53iZ'],['recFrALUjvF2CFXxh'],['recvhirYBNi1XDGdW'],Won,2017-09-19,2017-11-17,574.0,['Central'],['Melvin Marxen'],['Marty Freudenburg'],[550],['GTX'],['GTX Basic'],['United States'],[187],[86.68],[2007],['telecommunications'],['Gogozoom'],['Sonron']
GSPDR7BH,['recTIZcUJncqqMoJG'],['recFrALUjvF2CFXxh'],['recOL9gXg8OOUB7S3'],Won,2017-08-29,2017-11-02,672.0,['Central'],['Dustin Brinkmann'],['Versie Hillebrand'],[550],['GTX'],['GTX Basic'],['United States'],[2448],[718.62],[2001],['retail'],['Cancity'],
XO4ZYI3G,['recSKFzWD2r24VRY0'],['recJRsAin61VylEfz'],['recEutqY4J4GpBwzf'],Won,2017-10-19,2017-10-26,5569.0,['West'],['Summer Sewald'],['James Ascencio'],[5482],['GTX'],['GTX Plus Pro'],['United States'],[20293],[7537.24],[1993],['finance'],['Xx-holding'],
6BBYA0L3,['recd9Q9BqXIBjsYqV'],['recWhmpXE1wpTmDRF'],['recztXA8hGe0Kwidd'],Won,2017-08-01,2017-08-06,1157.0,['West'],['Celia Rouche'],['Hayden Neloms'],[1096],['GTX'],['GTX Plus Basic'],['United States'],[3015],[1188.42],[1994],['telecommunications'],['Rantouch'],
D6X5T9D4,['recki4hHyhuIcLw0L'],['recnXVPEmO1PaodiB'],['recREerSH52ngG8BJ'],Lost,2017-09-26,2017-10-05,0.0,['West'],['Summer Sewald'],['Maureen Marcano'],[55],['MG'],['MG Special'],['Korea'],[16499],[8170.38],[1997],['technolgy'],['Hottechi'],
UX9D17FS,['recfJiHzihquHi9GY'],['rec3uGAoAGOaHcdc0'],['recNkSOGQSgwddJW3'],Won,2017-10-26,2017-11-04,4525.0,['East'],['Cara Losch'],['Corliss Cosme'],[4821],['GTX'],['GTX Pro'],['United States'],[2769],[882.12],[1997],['employment'],['Ontomedia'],
Z1RN8D42,['recJwDaQF7wfQA7XK'],['rec3uGAoAGOaHcdc0'],['recQtvIyTPRl4WqEI'],Won,2017-03-13,2017-06-02,5606.0,['West'],['Summer Sewald'],['Kary Hendrixson'],[4821],['GTX'],['GTX Pro'],['United States'],[5374],[2214.94],[1996],['retail'],['Singletechno'],
X2ZONP2D,['recuAACvREIzE2N3a'],['recJRsAin61VylEfz'],['recHYPAkqlcbNx8mq'],Lost,2017-06-28,2017-08-24,0.0,['Central'],['Dustin Brinkmann'],['Moses Frase'],[5482],['GTX'],['GTX Plus Pro'],['Kenya'],[1185],[647.18],[1986],['medical'],['Betatech'],
SFCT64YG,['rec45QPwgIOrhcBrW'],['recFrALUjvF2CFXxh'],['rec0O8x7iaEWWLKRO'],Won,2017-05-15,2017-09-05,545.0,['Central'],['Melvin Marxen'],['Niesha Huffines'],[550],['GTX'],['GTX Basic'],['United States'],[8801],[2403.58],[1986],['marketing'],['Inity'],
T4SSD24J,['reclmeJXibSD5Wgxj'],['recFrALUjvF2CFXxh'],['recZLe0iFzJ54mrGB'],Won,2017-09-30,2017-12-05,541.0,['East'],['Rocco Neubert'],['Boris Faz'],[550],['GTX'],['GTX Basic'],['United States'],[6290],[2818.38],[1994],['medical'],['Silis'],
QHJ3W8FW,['recUQ3Z5OesYpn4Zd'],['rec3uGAoAGOaHcdc0'],,Engaging,2017-03-12,,,['West'],['Summer Sewald'],['Kami Bicknell'],[4821],['GTX'],['GTX Pro'],,,,,,,
3T64Z7DB,['recUQ3Z5OesYpn4Zd'],['recFrALUjvF2CFXxh'],,Engaging,2017-03-25,,,['West'],['Summer Sewald'],['Kami Bicknell'],[550],['GTX'],['GTX Basic'],,,,,,,
IT2UBEW4,['recuV4SiS1HMmasIq'],['recnXVPEmO1PaodiB'],['recmmgfxygxUitg7q'],Won,2017-07-24,2017-07-25,59.0,['East'],['Cara Losch'],['Rosie Papadopoulos'],[55],['MG'],['MG Special'],['United States'],[13809],[4478.47],[1979],['software'],['Zotware'],
POB32WHJ,['recXE91aJ3SHYZUZS'],['recWhmpXE1wpTmDRF'],['rechy1cXzTxP9H4eI'],Lost,2017-03-04,2017-05-06,0.0,['East'],['Rocco Neubert'],['Daniell Hammack'],[1096],['GTX'],['GTX Plus Basic'],['United States'],[2822],[1100.04],[1996],['technolgy'],['Acme Corporation'],
LKDSEQ2Q,['recXshYIp1Ey0qEft'],['recWhmpXE1wpTmDRF'],['recVa0asvgDPIk0nf'],Prospecting,,,,['Central'],['Melvin Marxen'],['Darcel Schlecht'],[1096],['GTX'],['GTX Plus Basic'],['United States'],[3851],[2261.05],[2005],['retail'],['Yearin'],
9ILB20UV,['receLEVrq7iN29V0p'],['recnXVPEmO1PaodiB'],,Engaging,2017-04-05,,,['West'],['Celia Rouche'],['Markita Hansen'],[55],['MG'],['MG Special'],,,,,,,
B3A6VXVQ,['recfJiHzihquHi9GY'],['recFrALUjvF2CFXxh'],['rechy1cXzTxP9H4eI'],Engaging,2017-07-08,,,['East'],['Cara Losch'],['Corliss Cosme'],[550],['GTX'],['GTX Basic'],['United States'],[2822],[1100.04],[1996],['technolgy'],['Acme Corporation'],
VN8LKQN3,['reclmeJXibSD5Wgxj'],['recWhmpXE1wpTmDRF'],,Engaging,2017-02-02,,,['East'],['Rocco Neubert'],['Boris Faz'],[1096],['GTX'],['GTX Plus Basic'],,,,,,,
A4BBDK82,['recfx0ejuz683bEiW'],['recFrALUjvF2CFXxh'],['recvhirYBNi1XDGdW'],Won,2017-01-11,2017-03-28,585.0,['Central'],['Melvin Marxen'],['Jonathan Berthelot'],[550],['GTX'],['GTX Basic'],['United States'],[187],[86.68],[2007],['telecommunications'],['Gogozoom'],['Sonron']
CBPVAIQ7,['reclmeJXibSD5Wgxj'],['recFrALUjvF2CFXxh'],['reczDE5orDxKWMh86'],Lost,2017-07-25,2017-08-03,0.0,['East'],['Rocco Neubert'],['Boris Faz'],[550],['GTX'],['GTX Basic'],['United States'],[853],[355.23],[1994],['finance'],['Opentech'],
A0FVQ8KO,['recJwDaQF7wfQA7XK'],['recFrALUjvF2CFXxh'],['recPQ82PPFFJCf1MK'],Won,2017-10-21,2017-10-27,575.0,['West'],['Summer Sewald'],['Kary Hendrixson'],[550],['GTX'],['GTX Basic'],['United States'],[9226],[2741.37],[1985],['medical'],['Labdrill'],
YLK0MRJ3,['recJwDaQF7wfQA7XK'],['recFrALUjvF2CFXxh'],['recb2W4CGz01yDRHf'],Engaging,2017-04-01,,,['West'],['Summer Sewald'],['Kary Hendrixson'],[550],['GTX'],['GTX Basic'],['United States'],[1428],[527.11],[2011],['technolgy'],['Iselectrics'],['Acme Corporation']
XK668R7C,['recXshYIp1Ey0qEft'],['recFrALUjvF2CFXxh'],['recIVB15xK8fwLR3h'],Lost,2016-12-03,2017-03-12,0.0,['Central'],['Melvin Marxen'],['Darcel Schlecht'],[550],['GTX'],['GTX Basic'],['United States'],[10083],[4618],[1982],['software'],['Dontechi'],
O6DSGX6P,['recDTnBU8fckOMNZg'],['recFrALUjvF2CFXxh'],['reci7uDxTwqPRXZTw'],Lost,2017-06-26,2017-08-10,0.0,['Central'],['Dustin Brinkmann'],['Lajuana Vencill'],[550],['GTX'],['GTX Basic'],['Philipines'],[1356],[587.34],[2012],['medical'],['Bioholding'],
0PH153YF,['recwrSklkMDwB8VNY'],['rec3uGAoAGOaHcdc0'],['rec2FJQUlxlwOEDCA'],Lost,2017-07-12,2017-07-13,0.0,['Central'],['Melvin Marxen'],['Gladys Colclough'],[4821],['GTX'],['GTX Pro'],['United States'],[9],[4.54],[2017],['medical'],['Condax'],
FPTH6URQ,['recwFlfWSUEPKTffy'],['recFrALUjvF2CFXxh'],['recybBZnSFjgh7NNR'],Won,2017-03-05,2017-05-11,624.0,['West'],['Celia Rouche'],['Vicki Laflamme'],[550],['GTX'],['GTX Basic'],['United States'],[5595],[1825.82],[1995],['telecommunications'],['Faxquote'],['Sonron']
I2ESAAIK,['recDTnBU8fckOMNZg'],['recWhmpXE1wpTmDRF'],,Engaging,2017-07-22,,,['Central'],['Dustin Brinkmann'],['Lajuana Vencill'],[1096],['GTX'],['GTX Plus Basic'],,,,,,,
OIFERO7S,['rec8bDaspyAZAPJyy'],['recVPUKUds9mycWKY'],,Engaging,2017-05-07,,,['West'],['Celia Rouche'],['Rosalina Dieter'],[3393],['MG'],['MG Advanced'],,,,,,,
0E761F02,['recJwDaQF7wfQA7XK'],['recFrALUjvF2CFXxh'],['recnFALYfCXINOLkT'],Won,2017-03-16,2017-05-02,579.0,['West'],['Summer Sewald'],['Kary Hendrixson'],[550],['GTX'],['GTX Basic'],['United States'],[34288],[11698.03],[1982],['software'],['Kan-code'],
LW8485Y2,['rec0c8JQLggtca7ZE'],['recWhmpXE1wpTmDRF'],['rechy1cXzTxP9H4eI'],Won,2017-04-20,2017-08-10,1161.0,['East'],['Rocco Neubert'],['Cassey Cress'],[1096],['GTX'],['GTX Plus Basic'],['United States'],[2822],[1100.04],[1996],['technolgy'],['Acme Corporation'],
I4OJHXIN,['recd9Q9BqXIBjsYqV'],['recVPUKUds9mycWKY'],['recaQyps4UABcTqtQ'],Won,2017-10-01,2017-10-05,3169.0,['West'],['Celia Rouche'],['Hayden Neloms'],[3393],['MG'],['MG Advanced'],['United States'],[6472],[4269.9],[1993],['entertainment'],['Cheers'],['Massive Dynamic']
